id,Exited
16274,[0.02942424]
16275,[0.01689585]
16276,[0.01710185]
16277,[0.15170489]
16278,[0.02005224]
16279,[0.30448875]
16280,[0.02715522]
16281,[0.44304866]
16282,[0.38252565]
16283,[0.04173767]
16284,[0.02978824]
16285,[0.01884359]
16286,[0.61601067]
16287,[0.36039034]
16288,[0.15123746]
16289,[0.14952378]
16290,[0.18272105]
16291,[0.0182475]
16292,[0.16795501]
16293,[0.02461651]
16294,[0.3790104]
16295,[0.46835986]
16296,[0.59560525]
16297,[0.45981875]
16298,[0.22725575]
16299,[0.15987173]
16300,[0.02217449]
16301,[0.01841941]
16302,[0.02439551]
16303,[0.02377048]
16304,[0.02446379]
16305,[0.01791378]
16306,[0.3318092]
16307,[0.15874594]
16308,[0.01739577]
16309,[0.01856795]
16310,[0.30517718]
16311,[0.0181456]
16312,[0.02887789]
16313,[0.44335225]
16314,[0.25713363]
16315,[0.43557173]
16316,[0.01782327]
16317,[0.76874995]
16318,[0.01813756]
16319,[0.01752547]
16320,[0.01743528]
16321,[0.6094698]
16322,[0.01885033]
16323,[0.01907842]
16324,[0.31223986]
16325,[0.3650724]
16326,[0.19845292]
16327,[0.01887815]
16328,[0.02315128]
16329,[0.4893357]
16330,[0.6100619]
16331,[0.38527724]
16332,[0.17406861]
16333,[0.59763134]
16334,[0.03887898]
16335,[0.01825221]
16336,[0.17807573]
16337,[0.16663283]
16338,[0.1626261]
16339,[0.18898156]
16340,[0.01763379]
16341,[0.02969019]
16342,[0.24286924]
16343,[0.30641386]
16344,[0.15144919]
16345,[0.58516765]
16346,[0.1927261]
16347,[0.24804105]
16348,[0.22966127]
16349,[0.3468348]
16350,[0.5184083]
16351,[0.16864873]
16352,[0.71356905]
16353,[0.61526775]
16354,[0.24848777]
16355,[0.26333705]
16356,[0.16572335]
16357,[0.03193903]
16358,[0.01900854]
16359,[0.01794646]
16360,[0.0346252]
16361,[0.02486649]
16362,[0.3106925]
16363,[0.02376196]
16364,[0.2815891]
16365,[0.41881037]
16366,[0.174751]
16367,[0.28558767]
16368,[0.01915047]
16369,[0.15185466]
16370,[0.27048156]
16371,[0.01901222]
16372,[0.01815795]
16373,[0.216683]
16374,[0.14828141]
16375,[0.02964082]
16376,[0.11610641]
16377,[0.3012015]
16378,[0.01894058]
16379,[0.33250132]
16380,[0.02656897]
16381,[0.6191895]
16382,[0.6093215]
16383,[0.1516297]
16384,[0.13846555]
16385,[0.02497502]
16386,[0.01754973]
16387,[0.01964781]
16388,[0.01757883]
16389,[0.16104211]
16390,[0.01742718]
16391,[0.01814954]
16392,[0.26516554]
16393,[0.01901877]
16394,[0.01958131]
16395,[0.32924977]
16396,[0.03178754]
16397,[0.0172098]
16398,[0.37704206]
16399,[0.14429845]
16400,[0.6116309]
16401,[0.05771463]
16402,[0.02346979]
16403,[0.17484418]
16404,[0.01772562]
16405,[0.2375019]
16406,[0.2876562]
16407,[0.1336547]
16408,[0.02082281]
16409,[0.01801722]
16410,[0.2473704]
16411,[0.43704584]
16412,[0.01732833]
16413,[0.01846658]
16414,[0.5920292]
16415,[0.02925947]
16416,[0.17620231]
16417,[0.19529255]
16418,[0.02569793]
16419,[0.03041978]
16420,[0.1464787]
16421,[0.02233368]
16422,[0.29764742]
16423,[0.0235324]
16424,[0.01828807]
16425,[0.01872423]
16426,[0.22389282]
16427,[0.02449755]
16428,[0.2394073]
16429,[0.56643105]
16430,[0.5683204]
16431,[0.39204183]
16432,[0.61719036]
16433,[0.30395108]
16434,[0.32473686]
16435,[0.01784084]
16436,[0.37974784]
16437,[0.02530927]
16438,[0.01762772]
16439,[0.2312326]
16440,[0.01833025]
16441,[0.01783532]
16442,[0.01865601]
16443,[0.01745507]
16444,[0.6082891]
16445,[0.01849342]
16446,[0.32398865]
16447,[0.42782235]
16448,[0.02875579]
16449,[0.16210099]
16450,[0.45660412]
16451,[0.02477474]
16452,[0.01702091]
16453,[0.3130118]
16454,[0.3116918]
16455,[0.01785515]
16456,[0.02086776]
16457,[0.0181284]
16458,[0.03030101]
16459,[0.18120287]
16460,[0.01782856]
16461,[0.03056489]
16462,[0.02364583]
16463,[0.69759667]
16464,[0.4570517]
16465,[0.01875725]
16466,[0.21901675]
16467,[0.47456902]
16468,[0.4361794]
16469,[0.01801746]
16470,[0.3390551]
16471,[0.5960965]
16472,[0.60229087]
16473,[0.01742849]
16474,[0.02375802]
16475,[0.5980251]
16476,[0.02657084]
16477,[0.14129275]
16478,[0.0269631]
16479,[0.61077625]
16480,[0.11122088]
16481,[0.60111845]
16482,[0.01669013]
16483,[0.02320579]
16484,[0.02961596]
16485,[0.48473838]
16486,[0.01884997]
16487,[0.01855706]
16488,[0.01855574]
16489,[0.21491706]
16490,[0.0173912]
16491,[0.21457383]
16492,[0.01846876]
16493,[0.03983444]
16494,[0.19064572]
16495,[0.41749462]
16496,[0.0179513]
16497,[0.37489697]
16498,[0.02830274]
16499,[0.36653155]
16500,[0.02600537]
16501,[0.03179198]
16502,[0.01893062]
16503,[0.0176711]
16504,[0.29167607]
16505,[0.01944414]
16506,[0.01738328]
16507,[0.02306799]
16508,[0.01757699]
16509,[0.13167809]
16510,[0.01832979]
16511,[0.02496985]
16512,[0.2880378]
16513,[0.01721803]
16514,[0.23101822]
16515,[0.02585315]
16516,[0.01781269]
16517,[0.41034618]
16518,[0.16873823]
16519,[0.02387011]
16520,[0.1312099]
16521,[0.26958317]
16522,[0.6086901]
16523,[0.21286854]
16524,[0.0314086]
16525,[0.03083087]
16526,[0.61899126]
16527,[0.14388207]
16528,[0.0169617]
16529,[0.0283465]
16530,[0.3317988]
16531,[0.17082556]
16532,[0.23595463]
16533,[0.4762753]
16534,[0.01740411]
16535,[0.02810017]
16536,[0.02032566]
16537,[0.26508653]
16538,[0.78579295]
16539,[0.19775125]
16540,[0.60591716]
16541,[0.16339402]
16542,[0.01799731]
16543,[0.02022626]
16544,[0.01853397]
16545,[0.3928016]
16546,[0.01982458]
16547,[0.03945026]
16548,[0.19082615]
16549,[0.46783662]
16550,[0.25543967]
16551,[0.14134361]
16552,[0.42088625]
16553,[0.14841335]
16554,[0.18203726]
16555,[0.03093567]
16556,[0.01802261]
16557,[0.0272116]
16558,[0.03031898]
16559,[0.2973848]
16560,[0.3095261]
16561,[0.5454009]
16562,[0.1914282]
16563,[0.27295974]
16564,[0.0178692]
16565,[0.03529941]
16566,[0.14882724]
16567,[0.04968486]
16568,[0.4860856]
16569,[0.3030512]
16570,[0.60694957]
16571,[0.02537511]
16572,[0.16044094]
16573,[0.603835]
16574,[0.05925582]
16575,[0.02327386]
16576,[0.023902]
16577,[0.01750368]
16578,[0.01788623]
16579,[0.01747746]
16580,[0.03192439]
16581,[0.01770676]
16582,[0.44709575]
16583,[0.01746773]
16584,[0.0190127]
16585,[0.16463424]
16586,[0.06774782]
16587,[0.23281036]
16588,[0.0196437]
16589,[0.42135742]
16590,[0.77195036]
16591,[0.6134961]
16592,[0.18353157]
16593,[0.01839637]
16594,[0.28537157]
16595,[0.57379335]
16596,[0.21051653]
16597,[0.01752929]
16598,[0.01769237]
16599,[0.0177609]
16600,[0.37201592]
16601,[0.21628585]
16602,[0.02002435]
16603,[0.42708164]
16604,[0.03027393]
16605,[0.01780486]
16606,[0.0176035]
16607,[0.01915668]
16608,[0.57042956]
16609,[0.25356942]
16610,[0.01957086]
16611,[0.0188132]
16612,[0.43417412]
16613,[0.17960323]
16614,[0.01770806]
16615,[0.61364204]
16616,[0.02433097]
16617,[0.01710969]
16618,[0.02394353]
16619,[0.02740287]
16620,[0.5033275]
16621,[0.46030524]
16622,[0.55871874]
16623,[0.01732634]
16624,[0.40481198]
16625,[0.02853364]
16626,[0.48177373]
16627,[0.15724681]
16628,[0.3547891]
16629,[0.0268572]
16630,[0.18261641]
16631,[0.01796426]
16632,[0.01858772]
16633,[0.01903302]
16634,[0.47754475]
16635,[0.14631803]
16636,[0.01755963]
16637,[0.13950884]
16638,[0.01833984]
16639,[0.01902329]
16640,[0.02202194]
16641,[0.017536]
16642,[0.02666978]
16643,[0.30265117]
16644,[0.6191047]
16645,[0.39503]
16646,[0.35597944]
16647,[0.12591976]
16648,[0.46844983]
16649,[0.01870947]
16650,[0.6097685]
16651,[0.6164801]
16652,[0.02157831]
16653,[0.22373149]
16654,[0.65473926]
16655,[0.02573673]
16656,[0.08576913]
16657,[0.5466516]
16658,[0.02910048]
16659,[0.16782045]
16660,[0.39187315]
16661,[0.60748065]
16662,[0.61639166]
16663,[0.17463301]
16664,[0.02049427]
16665,[0.01938657]
16666,[0.1537283]
16667,[0.03600435]
16668,[0.0958607]
16669,[0.0325721]
16670,[0.54779816]
16671,[0.24169075]
16672,[0.15964812]
16673,[0.4823715]
16674,[0.01847695]
16675,[0.03280583]
16676,[0.42357934]
16677,[0.01807094]
16678,[0.50926304]
16679,[0.02256905]
16680,[0.16729297]
16681,[0.02591767]
16682,[0.01935012]
16683,[0.01870268]
16684,[0.14658087]
16685,[0.17589594]
16686,[0.02378711]
16687,[0.58183724]
16688,[0.03508276]
16689,[0.01876191]
16690,[0.01891916]
16691,[0.61658454]
16692,[0.14815742]
16693,[0.07157557]
16694,[0.17009655]
16695,[0.3936758]
16696,[0.12519948]
16697,[0.44999287]
16698,[0.43486834]
16699,[0.02625898]
16700,[0.01933101]
16701,[0.18225111]
16702,[0.0182616]
16703,[0.18225831]
16704,[0.3511387]
16705,[0.61516833]
16706,[0.03059421]
16707,[0.8585421]
16708,[0.02381035]
16709,[0.30242386]
16710,[0.21652722]
16711,[0.02587401]
16712,[0.01736679]
16713,[0.3138929]
16714,[0.02302063]
16715,[0.02562128]
16716,[0.13995808]
16717,[0.0208457]
16718,[0.2921672]
16719,[0.01779644]
16720,[0.32508612]
16721,[0.02365481]
16722,[0.01866597]
16723,[0.38239136]
16724,[0.01750738]
16725,[0.01837631]
16726,[0.39816853]
16727,[0.5367614]
16728,[0.02089728]
16729,[0.15131524]
16730,[0.29104]
16731,[0.01661376]
16732,[0.01788343]
16733,[0.43807122]
16734,[0.19970386]
16735,[0.01813542]
16736,[0.02477551]
16737,[0.51454014]
16738,[0.01774835]
16739,[0.01805171]
16740,[0.01799468]
16741,[0.02127184]
16742,[0.6018003]
16743,[0.25966007]
16744,[0.02492494]
16745,[0.14801072]
16746,[0.33051276]
16747,[0.49632943]
16748,[0.40092254]
16749,[0.017486]
16750,[0.03129446]
16751,[0.4762212]
16752,[0.01944561]
16753,[0.01763113]
16754,[0.6152953]
16755,[0.02792008]
16756,[0.21451823]
16757,[0.02505421]
16758,[0.01893234]
16759,[0.01706715]
16760,[0.032644]
16761,[0.02944712]
16762,[0.02609217]
16763,[0.31120718]
16764,[0.01755136]
16765,[0.14461462]
16766,[0.0248145]
16767,[0.02429594]
16768,[0.18110391]
16769,[0.02714161]
16770,[0.02704186]
16771,[0.61134374]
16772,[0.26071706]
16773,[0.553331]
16774,[0.2559002]
16775,[0.02628086]
16776,[0.2337531]
16777,[0.5727374]
16778,[0.2580311]
16779,[0.03799541]
16780,[0.02017652]
16781,[0.01865657]
16782,[0.4698584]
16783,[0.57594717]
16784,[0.6136185]
16785,[0.01766634]
16786,[0.6197883]
16787,[0.3828375]
16788,[0.45275918]
16789,[0.55612504]
16790,[0.48297086]
16791,[0.21722186]
16792,[0.02885437]
16793,[0.01786682]
16794,[0.03143625]
16795,[0.5834146]
16796,[0.41227674]
16797,[0.14515062]
16798,[0.03101073]
16799,[0.01726913]
16800,[0.01834998]
16801,[0.0323141]
16802,[0.22573683]
16803,[0.02640196]
16804,[0.01786029]
16805,[0.01784763]
16806,[0.23444527]
16807,[0.3877765]
16808,[0.03877634]
16809,[0.4224539]
16810,[0.1641863]
16811,[0.01804256]
16812,[0.01750973]
16813,[0.61932504]
16814,[0.33039802]
16815,[0.4457367]
16816,[0.03118913]
16817,[0.30609924]
16818,[0.01735597]
16819,[0.01979499]
16820,[0.02640142]
16821,[0.42204264]
16822,[0.02822055]
16823,[0.03491247]
16824,[0.18035586]
16825,[0.09479552]
16826,[0.16247736]
16827,[0.6177972]
16828,[0.02855969]
16829,[0.02635637]
16830,[0.0260038]
16831,[0.02365855]
16832,[0.26749742]
16833,[0.60008645]
16834,[0.42376927]
16835,[0.23612046]
16836,[0.03976872]
16837,[0.6188322]
16838,[0.02993801]
16839,[0.02114878]
16840,[0.02372116]
16841,[0.63078225]
16842,[0.021764]
16843,[0.5546986]
16844,[0.61451226]
16845,[0.01795393]
16846,[0.24348857]
16847,[0.2371227]
16848,[0.61397934]
16849,[0.16107693]
16850,[0.02622453]
16851,[0.30853707]
16852,[0.01753555]
16853,[0.6040821]
16854,[0.01933099]
16855,[0.58939993]
16856,[0.34046364]
16857,[0.01762735]
16858,[0.6048583]
16859,[0.0251961]
16860,[0.01741298]
16861,[0.02621617]
16862,[0.39291203]
16863,[0.6140386]
16864,[0.02311171]
16865,[0.01951475]
16866,[0.0185879]
16867,[0.02836999]
16868,[0.60411894]
16869,[0.15268885]
16870,[0.22513661]
16871,[0.2260172]
16872,[0.01792553]
16873,[0.12175328]
16874,[0.78960884]
16875,[0.01712468]
16876,[0.05568482]
16877,[0.2703575]
16878,[0.28086045]
16879,[0.45219746]
16880,[0.4564778]
16881,[0.0233738]
16882,[0.02900283]
16883,[0.02610839]
16884,[0.02065757]
16885,[0.01786714]
16886,[0.01895794]
16887,[0.01815192]
16888,[0.02444167]
16889,[0.03748282]
16890,[0.01836667]
16891,[0.5820714]
16892,[0.35310507]
16893,[0.02534547]
16894,[0.02959211]
16895,[0.29598647]
16896,[0.6193426]
16897,[0.37205616]
16898,[0.6253359]
16899,[0.02906237]
16900,[0.34124297]
16901,[0.22994427]
16902,[0.60884464]
16903,[0.53470445]
16904,[0.1603573]
16905,[0.14887859]
16906,[0.18434256]
16907,[0.02098005]
16908,[0.03145263]
16909,[0.23849367]
16910,[0.32593387]
16911,[0.01978452]
16912,[0.17494482]
16913,[0.6056126]
16914,[0.11234783]
16915,[0.27139622]
16916,[0.3656195]
16917,[0.02564943]
16918,[0.16087449]
16919,[0.01744983]
16920,[0.6051016]
16921,[0.02065097]
16922,[0.03568541]
16923,[0.01903665]
16924,[0.02471346]
16925,[0.02456589]
16926,[0.01795244]
16927,[0.01849844]
16928,[0.25559515]
16929,[0.01837628]
16930,[0.01833259]
16931,[0.04826858]
16932,[0.14821841]
16933,[0.61556613]
16934,[0.12973215]
16935,[0.03097706]
16936,[0.16661781]
16937,[0.01874512]
16938,[0.0185535]
16939,[0.02648144]
16940,[0.22289664]
16941,[0.03121661]
16942,[0.22145708]
16943,[0.0184375]
16944,[0.0172711]
16945,[0.01998422]
16946,[0.02469414]
16947,[0.35740608]
16948,[0.02785141]
16949,[0.14278898]
16950,[0.214269]
16951,[0.27483615]
16952,[0.61357534]
16953,[0.0189414]
16954,[0.10536735]
16955,[0.02697352]
16956,[0.1996482]
16957,[0.37286863]
16958,[0.14463648]
16959,[0.01800231]
16960,[0.50109816]
16961,[0.22797805]
16962,[0.47224626]
16963,[0.14873672]
16964,[0.6133837]
16965,[0.14670242]
16966,[0.3004127]
16967,[0.48293766]
16968,[0.01806244]
16969,[0.01849458]
16970,[0.26948628]
16971,[0.02526549]
16972,[0.02169498]
16973,[0.33653936]
16974,[0.5804919]
16975,[0.01759829]
16976,[0.0210322]
16977,[0.14871532]
16978,[0.01702317]
16979,[0.17225033]
16980,[0.02609778]
16981,[0.22820058]
16982,[0.01926715]
16983,[0.1481829]
16984,[0.28386968]
16985,[0.44458255]
16986,[0.20123723]
16987,[0.68525684]
16988,[0.43223256]
16989,[0.02529666]
16990,[0.3074012]
16991,[0.16755879]
16992,[0.02675748]
16993,[0.01723629]
16994,[0.15882012]
16995,[0.01919708]
16996,[0.42334697]
16997,[0.55255413]
16998,[0.14295371]
16999,[0.619347]
17000,[0.20614682]
17001,[0.13542956]
17002,[0.01832274]
17003,[0.01732341]
17004,[0.01798781]
17005,[0.22762102]
17006,[0.61428595]
17007,[0.32228354]
17008,[0.27118543]
17009,[0.03049578]
17010,[0.14310591]
17011,[0.01740929]
17012,[0.4130786]
17013,[0.6093081]
17014,[0.02138682]
17015,[0.17707211]
17016,[0.16465236]
17017,[0.02006246]
17018,[0.4780553]
17019,[0.18029426]
17020,[0.5923964]
17021,[0.19374982]
17022,[0.02500838]
17023,[0.6152288]
17024,[0.16929276]
17025,[0.81671107]
17026,[0.1421079]
17027,[0.6568108]
17028,[0.0247557]
17029,[0.3061623]
17030,[0.5947784]
17031,[0.31945375]
17032,[0.01983843]
17033,[0.01661337]
17034,[0.03063699]
17035,[0.02633075]
17036,[0.02394461]
17037,[0.4641844]
17038,[0.01938533]
17039,[0.2404248]
17040,[0.3157695]
17041,[0.5813478]
17042,[0.5500074]
17043,[0.02358347]
17044,[0.6180706]
17045,[0.21650213]
17046,[0.38941464]
17047,[0.2731893]
17048,[0.01838756]
17049,[0.15649752]
17050,[0.05434342]
17051,[0.05071098]
17052,[0.60774064]
17053,[0.47637877]
17054,[0.21806364]
17055,[0.0170259]
17056,[0.0252067]
17057,[0.35273752]
17058,[0.02294751]
17059,[0.58008444]
17060,[0.10735538]
17061,[0.01811319]
17062,[0.24282104]
17063,[0.61078084]
17064,[0.2485189]
17065,[0.01847313]
17066,[0.01725598]
17067,[0.1528915]
17068,[0.01813821]
17069,[0.35805902]
17070,[0.22680843]
17071,[0.01777129]
17072,[0.37949038]
17073,[0.36138028]
17074,[0.14492841]
17075,[0.15744865]
17076,[0.02299623]
17077,[0.01926767]
17078,[0.02229914]
17079,[0.29307994]
17080,[0.46056327]
17081,[0.02530949]
17082,[0.35246056]
17083,[0.02671057]
17084,[0.02464658]
17085,[0.02486649]
17086,[0.0277335]
17087,[0.01832189]
17088,[0.44181567]
17089,[0.56305546]
17090,[0.6224016]
17091,[0.61118156]
17092,[0.01836029]
17093,[0.33254004]
17094,[0.01661887]
17095,[0.02405274]
17096,[0.3168179]
17097,[0.49725914]
17098,[0.0179268]
17099,[0.16648139]
17100,[0.02838377]
17101,[0.5934626]
17102,[0.15960643]
17103,[0.01822906]
17104,[0.01882498]
17105,[0.55155295]
17106,[0.03106343]
17107,[0.01959212]
17108,[0.14380693]
17109,[0.14002018]
17110,[0.5445835]
17111,[0.01712893]
17112,[0.30447653]
17113,[0.3780439]
17114,[0.6132946]
17115,[0.6086719]
17116,[0.60958755]
17117,[0.01922875]
17118,[0.1732388]
17119,[0.5149404]
17120,[0.44400027]
17121,[0.01728795]
17122,[0.02932371]
17123,[0.02511367]
17124,[0.33512115]
17125,[0.04637203]
17126,[0.31849113]
17127,[0.0363761]
17128,[0.01864028]
17129,[0.30048224]
17130,[0.2081998]
17131,[0.43621412]
17132,[0.29528877]
17133,[0.02645036]
17134,[0.20748855]
17135,[0.26783034]
17136,[0.02734861]
17137,[0.50885195]
17138,[0.5714583]
17139,[0.01731074]
17140,[0.23014931]
17141,[0.41885018]
17142,[0.02461169]
17143,[0.04158137]
17144,[0.02472851]
17145,[0.20286956]
17146,[0.19410335]
17147,[0.4842632]
17148,[0.01966366]
17149,[0.01777202]
17150,[0.03289341]
17151,[0.01984741]
17152,[0.6011665]
17153,[0.024711]
17154,[0.62012553]
17155,[0.5872556]
17156,[0.02631809]
17157,[0.27627996]
17158,[0.15556465]
17159,[0.0295509]
17160,[0.01816595]
17161,[0.03149516]
17162,[0.6267657]
17163,[0.0287012]
17164,[0.5989213]
17165,[0.40555617]
17166,[0.02329276]
17167,[0.15453152]
17168,[0.01759488]
17169,[0.01878233]
17170,[0.01978835]
17171,[0.16657855]
17172,[0.1638337]
17173,[0.61319834]
17174,[0.44242096]
17175,[0.01796089]
17176,[0.44719335]
17177,[0.03487702]
17178,[0.02356794]
17179,[0.01809714]
17180,[0.01909498]
17181,[0.01810125]
17182,[0.6122645]
17183,[0.6069057]
17184,[0.02778962]
17185,[0.22976843]
17186,[0.04222487]
17187,[0.1340136]
17188,[0.01669688]
17189,[0.01869597]
17190,[0.23250178]
17191,[0.19416739]
17192,[0.0180803]
17193,[0.28484842]
17194,[0.10600525]
17195,[0.32250178]
17196,[0.02598726]
17197,[0.59880877]
17198,[0.4226966]
17199,[0.66753685]
17200,[0.26613364]
17201,[0.14495486]
17202,[0.02387998]
17203,[0.59669894]
17204,[0.4949473]
17205,[0.6270733]
17206,[0.50647604]
17207,[0.86693573]
17208,[0.02499052]
17209,[0.01796544]
17210,[0.01819068]
17211,[0.6156603]
17212,[0.03350401]
17213,[0.15461983]
17214,[0.01734283]
17215,[0.45915243]
17216,[0.5469407]
17217,[0.5319072]
17218,[0.02484749]
17219,[0.02891573]
17220,[0.01766182]
17221,[0.01840854]
17222,[0.01827214]
17223,[0.0168717]
17224,[0.63216114]
17225,[0.26707786]
17226,[0.6864555]
17227,[0.04904251]
17228,[0.16630344]
17229,[0.2704053]
17230,[0.24518937]
17231,[0.02794269]
17232,[0.01682725]
17233,[0.5104742]
17234,[0.02961229]
17235,[0.01738563]
17236,[0.02906903]
17237,[0.02294645]
17238,[0.24726626]
17239,[0.7294928]
17240,[0.02394027]
17241,[0.23608717]
17242,[0.02078129]
17243,[0.3866952]
17244,[0.25106075]
17245,[0.0181173]
17246,[0.35563532]
17247,[0.0187051]
17248,[0.02633356]
17249,[0.43922508]
17250,[0.01770638]
17251,[0.6137613]
17252,[0.1799353]
17253,[0.01937033]
17254,[0.41488355]
17255,[0.23954979]
17256,[0.21842454]
17257,[0.2262305]
17258,[0.13803893]
17259,[0.13270193]
17260,[0.02091638]
17261,[0.01725365]
17262,[0.7457125]
17263,[0.0265211]
17264,[0.44960234]
17265,[0.61018085]
17266,[0.02126446]
17267,[0.60956514]
17268,[0.17102326]
17269,[0.04231806]
17270,[0.01819697]
17271,[0.02632668]
17272,[0.03588402]
17273,[0.8597708]
17274,[0.58961606]
17275,[0.15748148]
17276,[0.25906417]
17277,[0.02998429]
17278,[0.60069275]
17279,[0.61203456]
17280,[0.15011384]
17281,[0.01723675]
17282,[0.01682243]
17283,[0.02069302]
17284,[0.6237533]
17285,[0.02663812]
17286,[0.3641791]
17287,[0.01916509]
17288,[0.12753479]
17289,[0.01738789]
17290,[0.29275113]
17291,[0.02718735]
17292,[0.01864856]
17293,[0.03020911]
17294,[0.03628684]
17295,[0.57212806]
17296,[0.21062031]
17297,[0.02688663]
17298,[0.3780042]
17299,[0.03070258]
17300,[0.03133365]
17301,[0.01745705]
17302,[0.1367583]
17303,[0.6229949]
17304,[0.02792408]
17305,[0.59531045]
17306,[0.4807858]
17307,[0.23186518]
17308,[0.14381365]
17309,[0.61926794]
17310,[0.02546657]
17311,[0.02359243]
17312,[0.2534062]
17313,[0.01761656]
17314,[0.16525334]
17315,[0.2266724]
17316,[0.02417871]
17317,[0.47916645]
17318,[0.02948713]
17319,[0.01752291]
17320,[0.38946465]
17321,[0.46604553]
17322,[0.47354278]
17323,[0.01823758]
17324,[0.13514067]
17325,[0.5921763]
17326,[0.01747618]
17327,[0.3091389]
17328,[0.25068367]
17329,[0.14827746]
17330,[0.4760361]
17331,[0.45603138]
17332,[0.02206383]
17333,[0.0293611]
17334,[0.01794533]
17335,[0.5640591]
17336,[0.11998782]
17337,[0.25367182]
17338,[0.24636614]
17339,[0.55383396]
17340,[0.01922364]
17341,[0.13059515]
17342,[0.02317578]
17343,[0.02825761]
17344,[0.17847626]
17345,[0.30615705]
17346,[0.52101505]
17347,[0.23072371]
17348,[0.02867475]
17349,[0.60694695]
17350,[0.25222188]
17351,[0.47745204]
17352,[0.02015707]
17353,[0.02878281]
17354,[0.02600463]
17355,[0.03236153]
17356,[0.0183936]
17357,[0.12670363]
17358,[0.4440668]
17359,[0.01742727]
17360,[0.01754265]
17361,[0.01780733]
17362,[0.018121]
17363,[0.01979003]
17364,[0.6210942]
17365,[0.01772393]
17366,[0.01759457]
17367,[0.01856301]
17368,[0.43303105]
17369,[0.01782127]
17370,[0.47370607]
17371,[0.22998355]
17372,[0.55296016]
17373,[0.60791993]
17374,[0.01881317]
17375,[0.03366838]
17376,[0.37995446]
17377,[0.6408969]
17378,[0.02479945]
17379,[0.01752049]
17380,[0.25284058]
17381,[0.01857086]
17382,[0.6124685]
17383,[0.05327793]
17384,[0.23087561]
17385,[0.02219742]
17386,[0.32902446]
17387,[0.02633475]
17388,[0.52375996]
17389,[0.39938807]
17390,[0.56909025]
17391,[0.01916527]
17392,[0.60389334]
17393,[0.17528757]
17394,[0.01916013]
17395,[0.24430001]
17396,[0.29033282]
17397,[0.3268148]
17398,[0.01847559]
